episode,reward
1451,7990.000000000001
1452,6407.199999999999
1453,6189.399999999999
1454,7468.799999999999
1455,6755.599999999998
1456,7446.800000000001
1457,7712.0
1458,7559.4
1459,7580.6
1460,7275.8
1461,6713.200000000002
1462,7606.4
1463,7123.600000000001
1464,7013.199999999998
1465,7111.799999999997
1466,7433.999999999997
1467,5763.600000000001
1468,7399.400000000001
1469,6672.200000000002
1470,7429.600000000001
1471,6836.399999999999
1472,8258.200000000003
1473,6593.2
1474,7418.599999999999
1475,6585.999999999998
1476,7156.0
1477,6006.000000000001
1478,6901.2
1479,7571.400000000001
1480,7959.8
1481,6109.199999999998
1482,6672.400000000001
1483,7293.800000000002
1484,7098.599999999998
1485,7945.599999999998
1486,8529.0
1487,8890.6
1488,8251.6
1489,8108.999999999999
1490,5922.4
1491,7780.200000000001
1492,7044.799999999996
1493,7637.200000000001
1494,9289.2
1495,7967.4000000000015
1496,7734.600000000002
1497,8109.2
1498,7611.2
1499,7117.7999999999965
1500,8062.399999999999
1501,7609.6
1502,8126.6
1503,7142.6
1504,8667.2
1505,7886.2
1506,8423.400000000001
1507,8304.0
1508,8320.2
1509,8892.4
1510,8102.800000000003
1511,8272.8
1512,7251.0
1513,7670.799999999998
1514,8813.399999999998
1515,7784.999999999999
1516,8255.599999999999
1517,8690.600000000002
1518,7691.199999999998
1519,7482.200000000001
1520,8082.799999999998
1521,8285.800000000001
1522,7839.199999999999
1523,6502.199999999999
1524,7097.6
1525,8452.200000000004
1526,7414.000000000001
1527,7326.199999999999
1528,6863.199999999997
1529,6839.2
1530,6941.6
1531,8698.2
1532,6878.199999999996
1533,8201.199999999999
1534,8696.6
1535,8172.6
1536,7088.2
1537,7182.000000000002
1538,8125.4000000000015
1539,8192.599999999999
1540,7000.600000000002
1541,7797.599999999999
1542,7797.199999999998
1543,7271.8
1544,7822.0
1545,8862.2
1546,7228.600000000002
1547,7926.799999999999
1548,7987.8
1549,8156.800000000001
1550,8084.000000000003
1551,6164.4
1552,6994.199999999998
1553,8481.199999999999
1554,6983.4
1555,7664.2
1556,6882.200000000003
1557,9095.599999999999
1558,7877.200000000002
1559,7811.799999999999
1560,7873.999999999998
1561,8968.399999999996
1562,7498.400000000002
1563,9220.599999999999
1564,7486.6
1565,7877.799999999999
1566,7730.600000000001
1567,8639.000000000002
1568,8304.8
1569,7921.4
1570,7599.600000000002
1571,8544.800000000003
1572,8368.0
1573,7817.999999999998
1574,8179.599999999999
1575,7644.000000000002
1576,8577.400000000003
1577,8077.4
1578,7070.999999999998
1579,9104.000000000002
1580,8732.400000000001
1581,8604.4
1582,7923.999999999999
1583,9157.199999999997
1584,8074.4000000000015
1585,8671.8
1586,7873.6
1587,7906.000000000001
1588,8045.800000000001
1589,6948.4000000000015
1590,7261.800000000003
1591,7609.199999999999
1592,7362.000000000002
1593,7073.400000000001
1594,7791.800000000003
1595,8270.8
1596,7150.4
1597,8073.2
1598,8280.6
1599,8013.799999999999
1600,8435.400000000001
1601,9412.8
1602,8230.799999999997
1603,7278.999999999999
1604,8147.200000000001
1605,8475.2
1606,8030.8
1607,9118.599999999999
1608,7293.0
1609,8097.200000000001
1610,7589.4
1611,9481.800000000001
1612,8198.6
1613,6913.000000000001
1614,9279.199999999999
1615,8191.800000000005
1616,8087.400000000001
1617,8891.6
1618,8742.599999999999
1619,8465.599999999997
1620,7480.0
1621,8159.199999999999
1622,8286.400000000001
1623,9128.400000000003
1624,8239.2
1625,7696.599999999999
1626,7714.999999999998
1627,8382.199999999999
1628,7263.8
1629,7571.199999999999
1630,7382.799999999999
1631,7859.800000000002
1632,8278.8
1633,8963.800000000005
1634,8441.0
1635,8738.399999999998
1636,8238.2
1637,8460.2
1638,6774.4000000000015
1639,7255.599999999998
1640,8117.000000000002
1641,8081.400000000001
1642,8100.800000000002
1643,9200.2
1644,8230.199999999999
1645,7647.999999999999
1646,8594.4
1647,8268.0
1648,7542.200000000003
1649,7366.199999999999
1650,9452.199999999999
1651,8139.999999999998
1652,7787.999999999998
1653,8147.399999999999
1654,8708.599999999999
1655,8624.000000000004
1656,8001.600000000001
1657,8394.0
1658,7546.599999999998
1659,9793.0
1660,7947.999999999999
1661,9017.799999999997
1662,7861.400000000002
1663,8469.199999999997
1664,8543.400000000001
1665,7776.6
1666,8111.600000000001
1667,6859.0
1668,8122.6
1669,8821.000000000002
1670,7471.5999999999985
1671,7811.800000000001
1672,7329.399999999999
1673,7134.000000000002
1674,7345.399999999999
1675,8299.999999999998
1676,7628.799999999997
1677,8494.999999999998
1678,8028.799999999998
1679,7046.799999999999
1680,8235.600000000002
1681,4616.599999999999
1682,7817.999999999998
1683,7419.599999999999
1684,7816.199999999998
1685,7580.0
1686,7873.400000000003
1687,7299.200000000001
1688,8443.999999999996
1689,7716.199999999998
1690,7938.199999999999
1691,7857.800000000002
1692,7793.000000000001
1693,9151.800000000001
1694,6672.8
1695,7064.6
1696,8081.800000000001
1697,7458.199999999999
1698,7500.599999999999
1699,6837.799999999998
1700,7233.200000000002
1701,7338.999999999998
1702,7480.2
1703,7188.2
1704,6555.600000000001
1705,8393.4
1706,7363.000000000001
1707,8125.799999999999
1708,7276.200000000002
1709,8487.6
1710,8757.4
1711,7443.199999999996
1712,9488.4
1713,8553.4
1714,7976.8
1715,7697.000000000004
1716,8871.199999999999
1717,8072.2
1718,8632.0
1719,8588.599999999999
1720,9395.600000000004
1721,8306.4
1722,9666.6
1723,7983.200000000002
1724,7828.8
1725,9448.999999999996
1726,8021.599999999999
1727,7637.999999999999
1728,7593.6
1729,9027.8
1730,7804.6
1731,8265.999999999998
1732,8054.199999999999
1733,8211.2
1734,8705.400000000001
1735,8570.2
1736,8443.000000000002
1737,7147.999999999998
1738,7825.800000000001
1739,8095.400000000001
1740,6838.4000000000015
1741,8829.8
1742,8511.599999999997
1743,9049.2
1744,8063.6
1745,9097.400000000001
1746,7527.199999999999
1747,8188.999999999996
1748,7887.399999999998
1749,7488.800000000001
1750,8355.8
1751,8209.800000000001
1752,8417.200000000004
1753,8429.8
1754,7920.800000000002
1755,6864.5999999999985
1756,7180.399999999997
1757,7926.399999999999
1758,7879.400000000003
1759,6863.199999999998
1760,8604.799999999997
1761,8278.0
1762,7490.000000000002
1763,8117.799999999999
1764,7183.400000000002
1765,5941.400000000001
1766,6686.999999999999
1767,7801.400000000001
1768,8554.599999999999
1769,8283.600000000002
1770,9289.200000000003
1771,9082.2
1772,7388.400000000001
1773,7072.200000000002
1774,7487.4
1775,7987.4
1776,6806.6
1777,7263.599999999998
1778,7783.399999999999
1779,7537.000000000004
1780,6914.5999999999985
1781,6902.4000000000015
1782,7932.999999999997
1783,7106.600000000001
1784,6730.400000000001
1785,7411.8
1786,7173.400000000001
1787,6777.199999999998
1788,8744.200000000003
1789,5644.399999999998
1790,7500.600000000001
1791,7864.4
1792,6429.6
1793,5410.0
1794,6957.200000000004
1795,7069.199999999998
1796,8161.400000000005
1797,7478.999999999999
1798,8846.999999999998
1799,7651.2
1800,8443.6
1801,8061.000000000001
1802,8575.0
1803,7058.4
1804,9514.799999999996
1805,8412.4
1806,7710.5999999999985
1807,7597.000000000001
1808,8317.799999999997
1809,8215.199999999999
1810,8227.600000000002
1811,7744.800000000001
1812,8100.200000000002
1813,7790.200000000002
1814,8296.399999999998
1815,7411.799999999998
1816,7004.400000000002
1817,7336.8
1818,8109.4
1819,7307.800000000002
1820,6880.400000000001
1821,6422.599999999999
1822,7071.0
1823,7362.600000000001
1824,7114.599999999998
1825,7091.999999999998
1826,8238.599999999999
1827,8855.799999999997
1828,8112.599999999999
1829,8376.400000000001
1830,7938.999999999998
1831,7911.799999999999
1832,8146.599999999998
1833,9919.999999999996
1834,8071.2
1835,6780.799999999997
1836,7585.799999999999
1837,6610.200000000002
1838,8580.199999999999
1839,5612.2
1840,7616.4
1841,5733.799999999999
1842,6829.2
1843,3809.8
1844,7115.000000000001
1845,7537.599999999999
1846,6524.400000000001
1847,6838.000000000001
1848,5868.999999999999
1849,7240.799999999998
1850,5878.599999999999
1851,6712.799999999998
1852,6776.2
1853,7349.400000000001
1854,7920.600000000001
1855,8148.4000000000015
1856,6994.600000000003
1857,7745.600000000001
1858,7268.000000000001
1859,7337.6
1860,6818.799999999998
1861,6597.599999999999
1862,8475.199999999999
1863,8035.200000000003
1864,7909.799999999998
1865,7991.399999999997
1866,8300.800000000001
1867,6947.6
1868,8014.400000000002
1869,6032.0
1870,5243.4000000000015
1871,5220.399999999999
1872,7420.0
1873,8343.0
1874,8197.400000000003
1875,7546.599999999999
1876,8259.600000000002
1877,7826.400000000001
1878,6946.800000000003
1879,7208.5999999999985
1880,7454.599999999999
1881,8214.8
1882,6985.200000000002
1883,6993.000000000001
1884,6941.000000000004
1885,8050.200000000003
1886,7636.8
1887,8259.399999999998
1888,6097.600000000001
1889,6851.800000000004
1890,7163.999999999999
1891,7053.999999999998
1892,7388.800000000001
1893,5703.8
1894,7901.599999999999
1895,7929.199999999999
1896,6483.599999999999
1897,6604.400000000001
1898,6731.2
1899,7131.400000000002
1900,7503.200000000001
1901,6495.199999999999
1902,8079.400000000001
1903,8278.399999999998
1904,5940.199999999996
1905,6960.999999999999
1906,7305.600000000001
1907,6655.000000000001
1908,7258.800000000002
1909,6967.200000000001
1910,5512.600000000001
1911,8016.999999999998
1912,6553.2
1913,7398.999999999999
1914,6448.5999999999985
1915,5847.999999999998
1916,5075.999999999999
1917,8175.8
1918,7886.399999999999
1919,8682.8
1920,7085.199999999997
1921,6795.400000000001
1922,6958.400000000003
1923,7257.799999999999
1924,6719.199999999998
1925,7426.200000000002
1926,6794.600000000002
1927,7355.399999999999
1928,6836.000000000001
1929,4505.400000000001
1930,6969.600000000001
1931,6813.799999999998
1932,5528.800000000001
1933,7105.600000000002
1934,6134.5999999999985
1935,6753.2
1936,6393.199999999999
1937,7024.4000000000015
1938,5009.400000000001
1939,5754.5999999999985
1940,6299.4
1941,5871.600000000001
1942,4817.999999999998
1943,7695.000000000004
1944,7410.999999999997
1945,9096.599999999997
1946,8055.199999999999
1947,6497.200000000001
1948,6255.600000000002
1949,7803.000000000002
1950,7191.799999999998
1951,7776.999999999999
1952,7761.200000000001
1953,7557.600000000001
1954,8148.799999999999
1955,6611.2
1956,8096.8
1957,7905.400000000002
1958,7703.200000000001
1959,7683.000000000001
1960,8455.399999999998
1961,7371.8
1962,7151.600000000001
1963,7615.999999999999
1964,7947.799999999999
1965,6392.200000000003
1966,8539.0
1967,5989.8
1968,7195.8
1969,8787.800000000001
1970,7806.8
1971,7381.200000000003
1972,7948.599999999999
1973,8349.000000000002
1974,8884.200000000003
1975,6836.199999999995
1976,6975.999999999999
1977,8985.6
1978,8286.799999999997
1979,6852.799999999999
1980,7501.8
1981,7634.0
1982,7434.199999999999
1983,7185.599999999999
1984,6660.400000000002
1985,7602.8
1986,6592.799999999999
1987,7426.2
1988,8259.4
1989,7843.199999999999
1990,6690.000000000001
1991,8022.6
1992,7902.200000000003
1993,6342.0
1994,8474.8
1995,7617.200000000002
1996,7795.6
1997,7126.4000000000015
1998,7537.200000000001
1999,5991.0
2000,6807.8
2001,7063.400000000001
2002,6983.2000000000035
2003,7001.6
2004,6587.799999999999
2005,6794.999999999998
2006,7220.799999999999
2007,7073.2
2008,7194.200000000002
2009,6566.2
2010,7232.4
2011,6935.199999999998
2012,7354.200000000003
2013,7853.400000000001
2014,6286.5999999999985
2015,6005.400000000001
2016,6726.5999999999985
2017,7210.4000000000015
2018,7439.6
2019,8343.199999999999
2020,7812.399999999999
2021,8482.0
2022,8145.199999999999
2023,8326.6
2024,8147.200000000002
2025,7898.199999999999
2026,7748.799999999999
2027,8302.400000000001
2028,7519.199999999999
2029,6539.800000000001
2030,8593.2
2031,8537.800000000003
2032,7467.6
2033,6577.8
2034,8376.2
2035,7081.400000000002
2036,7598.999999999999
2037,9294.399999999998
2038,7849.200000000003
2039,7467.5999999999985
2040,8548.199999999997
2041,7863.5999999999985
2042,8548.999999999998
2043,7212.199999999996
2044,6138.799999999998
2045,8566.199999999999
2046,7697.599999999998
2047,6886.800000000001
2048,8260.8
2049,6614.199999999998
2050,7652.400000000002
2051,6778.600000000001
2052,8198.600000000002
2053,8503.600000000002
2054,7376.200000000001
2055,8053.6
2056,7428.2
2057,7523.200000000003
2058,7350.4000000000015
2059,8853.000000000004
2060,8463.999999999998
2061,6526.4
2062,7827.4
2063,8379.199999999999
2064,7886.399999999999
2065,6706.200000000001
2066,6759.0
2067,7221.399999999996
2068,7079.6
2069,7458.800000000001
2070,8017.600000000003
2071,7642.8
2072,7734.2
2073,8183.000000000001
2074,7762.0
2075,6767.399999999998
2076,7227.000000000004
2077,6754.0
2078,6529.0
2079,7774.6
2080,7690.200000000001
2081,7178.000000000001
2082,6176.200000000003
2083,8592.4
2084,7139.999999999999
2085,5894.8
2086,7150.200000000001
2087,7806.0
2088,7680.000000000001
2089,6449.199999999999
2090,7381.400000000001
2091,7295.799999999997
2092,7062.2
2093,6730.600000000001
2094,7853.400000000001
2095,7881.399999999998
2096,6748.999999999997
2097,7207.400000000002
2098,7110.400000000002
2099,7335.399999999998
2100,5648.400000000001
2101,7832.800000000003
2102,7570.4
2103,7473.000000000001
2104,5671.399999999999
2105,7582.999999999999
2106,7327.0
2107,6392.999999999999
2108,6155.200000000001
2109,7198.8
2110,6954.0
2111,6096.399999999999
2112,6968.400000000001
2113,7851.7999999999965
2114,6306.600000000001
2115,7350.600000000001
2116,8474.4
2117,6074.599999999999
2118,7061.800000000001
2119,8379.6
2120,6879.799999999999
2121,7698.399999999997
2122,8000.5999999999985
2123,6781.8
2124,7430.999999999999
2125,5932.200000000003
2126,6082.4000000000015
2127,6499.399999999999
2128,7179.600000000001
2129,8473.799999999997
2130,7341.799999999999
2131,8015.7999999999965
2132,6774.2
2133,7540.4
2134,6724.800000000001
2135,4755.400000000001
2136,7622.800000000001
2137,7600.200000000001
2138,6194.599999999999
2139,7988.999999999999
2140,8613.999999999998
2141,8355.999999999998
2142,5885.8
2143,8699.2
2144,7126.5999999999985
2145,7000.400000000001
2146,6359.800000000001
2147,6612.8
2148,6751.200000000001
2149,6990.4
2150,7215.399999999997
2151,8003.600000000003
2152,8113.400000000001
2153,7076.2
2154,8328.400000000001
2155,3755.600000000001
2156,8181.799999999999
2157,8289.8
2158,6364.399999999999
2159,7467.000000000002
2160,8190.4000000000015
2161,6117.399999999998
2162,5798.600000000002
2163,6935.4000000000015
2164,7384.000000000001
2165,7934.199999999997
2166,9457.999999999998
2167,7667.399999999999
2168,8056.0
2169,7329.799999999999
2170,8612.6
2171,6801.6
2172,7856.399999999999
2173,8695.400000000001
2174,9248.999999999998
2175,7376.199999999999
2176,7168.399999999999
2177,8569.600000000002
2178,7547.2
2179,6004.999999999998
2180,7226.800000000002
2181,8146.000000000004
2182,8402.4
2183,7393.400000000001
2184,8799.599999999999
2185,7253.199999999998
2186,7812.599999999997
2187,6484.5999999999985
2188,7349.799999999999
2189,8119.800000000001
2190,6363.799999999999
2191,7178.999999999999
2192,6811.4000000000015
2193,6685.400000000004
2194,7634.399999999999
2195,6411.000000000001
2196,8272.600000000002
2197,7904.999999999999
2198,7800.200000000002
2199,7943.2
2200,8004.200000000002
2201,7656.000000000002
2202,8533.2
2203,7821.600000000001
2204,8307.0
2205,8306.400000000003
2206,6745.800000000001
2207,7683.200000000004
2208,7302.400000000001
2209,7500.000000000002
2210,7975.799999999998
2211,7535.400000000002
2212,7746.5999999999985
2213,7457.0
2214,8049.200000000001
2215,7132.600000000003
2216,7680.600000000002
2217,7142.399999999998
2218,7959.999999999999
2219,7452.599999999998
2220,8359.8
2221,7790.400000000001
2222,7744.999999999998
2223,7004.799999999998
2224,7623.400000000002
2225,6889.2
2226,9237.599999999999
2227,6718.0
2228,7478.200000000002
2229,7277.200000000002
2230,7412.400000000001
2231,7751.200000000003
2232,7272.600000000001
2233,8062.799999999999
2234,8424.799999999997
2235,7535.800000000003
2236,7194.200000000001
2237,7603.999999999999
2238,9127.199999999999
2239,9130.6
2240,8155.400000000002
2241,7901.5999999999985
2242,8675.400000000001
2243,8018.599999999999
2244,8381.4
2245,8706.6
2246,7536.199999999997
2247,8844.799999999997
2248,7606.400000000002
2249,6854.4000000000015
2250,8665.2
2251,8670.800000000001
2252,7178.199999999998
2253,6849.6
2254,8898.0
2255,9368.6
2256,7359.400000000001
2257,7861.799999999998
2258,7598.200000000001
2259,7291.6
2260,8060.000000000002
2261,7174.999999999998
2262,8051.800000000002
2263,8687.600000000002
2264,9156.599999999999
2265,8068.399999999998
2266,7707.4000000000015
2267,8811.599999999999
2268,8617.8
2269,8324.999999999998
2270,8013.4
2271,7602.600000000001
2272,8805.799999999996
2273,7553.000000000002
2274,8046.2
2275,7613.400000000001
2276,9042.800000000003
2277,8994.2
2278,7744.6
2279,8195.599999999999
2280,8709.000000000002
2281,8601.000000000002
2282,8923.8
2283,6853.800000000003
2284,6996.799999999999
2285,8068.000000000001
2286,7934.200000000003
2287,6443.000000000002
2288,7243.200000000002
2289,7247.600000000001
2290,8083.200000000002
2291,8383.6
2292,6316.000000000002
2293,5374.599999999999
2294,8587.399999999998
2295,7729.600000000003
2296,8085.600000000002
2297,7302.200000000001
2298,7687.0
2299,8698.6
2300,8252.0
2301,7372.199999999998
2302,7621.2
2303,7710.600000000001
2304,7334.8
2305,8838.199999999999
2306,6612.2
2307,8676.600000000002
2308,9137.2
2309,7742.399999999998
2310,7715.400000000001
2311,8453.200000000004
2312,8615.2
2313,7819.5999999999985
2314,7162.599999999999
2315,6434.400000000001
2316,7023.5999999999985
2317,7091.799999999999
2318,8095.199999999997
2319,8480.799999999997
2320,8245.6
2321,7308.800000000001
2322,7287.4000000000015
2323,7612.800000000001
2324,7024.600000000001
2325,8023.199999999997
2326,7397.400000000002
2327,6894.999999999998
2328,6546.4000000000015
2329,7754.4
2330,8383.4
2331,7479.4
2332,7239.799999999997
2333,8109.8
2334,7095.0
2335,6626.2
2336,7632.799999999999
2337,8022.600000000003
2338,8496.800000000003
2339,7240.200000000001
2340,7570.8
2341,7698.600000000001
2342,8024.0
2343,8646.6
2344,8691.599999999999
2345,6930.599999999999
2346,6734.800000000002
2347,8605.6
2348,7577.400000000001
2349,7748.600000000002
2350,6786.0
2351,6316.599999999999
2352,7352.2
2353,7785.8
2354,6952.6
2355,8890.0
2356,6982.799999999999
2357,7364.599999999999
2358,6960.599999999998
2359,9126.200000000003
2360,6854.000000000002
2361,7702.4000000000015
2362,6960.199999999999
2363,7167.0
2364,8418.600000000002
2365,7521.000000000002
2366,8140.799999999999
2367,8512.4
2368,8341.6
2369,7122.400000000002
2370,6880.199999999999
2371,7702.799999999999
2372,7851.4
2373,7676.800000000001
2374,6720.799999999998
2375,7760.0
2376,7151.800000000001
2377,7056.600000000002
2378,7308.000000000002
2379,8740.799999999997
2380,7704.000000000004
2381,7962.199999999999
2382,8193.8
2383,6647.2
2384,7393.2
2385,8284.4
2386,8142.6
2387,7851.4
2388,7905.599999999997
2389,7127.400000000001
2390,7703.000000000001
2391,7044.399999999998
2392,7903.400000000001
2393,8210.599999999999
2394,8119.2
2395,8257.000000000002
2396,8143.199999999998
2397,6299.399999999999
2398,8027.199999999998
2399,7730.7999999999965
2400,8913.2
2401,7307.6
2402,6257.399999999999
2403,8301.599999999999
2404,8688.600000000002
2405,8561.999999999998
2406,8405.399999999998
2407,7744.599999999999
2408,8369.0
2409,7272.399999999999
2410,8240.4
2411,6900.0
2412,7825.199999999998
2413,7491.200000000001
2414,7567.400000000001
2415,6610.400000000001
2416,7273.200000000002
2417,9119.4
2418,7412.000000000003
2419,7135.199999999999
2420,8589.999999999998
2421,8481.399999999998
2422,8128.200000000003
2423,7185.200000000002
2424,7117.5999999999985
2425,5337.399999999999
2426,7295.800000000004
2427,6967.799999999998
2428,7563.999999999999
2429,6475.200000000001
2430,5985.999999999999
2431,7655.799999999999
2432,8527.2
2433,7534.799999999999
2434,7080.6
2435,8852.8
2436,8025.800000000002
2437,7072.800000000001
2438,7385.2
2439,6784.6
2440,6926.399999999999
2441,7556.999999999998
2442,6535.8
2443,6530.799999999999
2444,8222.800000000003
2445,7290.400000000001
2446,7563.200000000003
2447,7303.000000000001
2448,9604.0
2449,7099.200000000002
2450,7466.4000000000015
2451,6857.200000000003
2452,8527.600000000002
2453,7039.400000000001
2454,6557.399999999999
2455,8279.2
2456,7501.2
2457,7496.800000000001
2458,7747.999999999998
2459,8846.999999999998
2460,7124.400000000002
2461,7841.8
2462,7422.6
2463,7328.4000000000015
2464,7932.800000000002
2465,6588.399999999999
2466,5586.799999999998
2467,7200.199999999998
2468,7415.8
2469,5530.799999999996
2470,5812.399999999999
2471,7493.6
2472,7180.2
2473,6700.800000000001
2474,6528.999999999997
2475,5235.199999999999
2476,7381.599999999998
2477,6836.2
2478,6635.200000000002
2479,8302.6
2480,7936.200000000001
2481,8906.0
2482,7667.200000000002
2483,7012.800000000001
2484,7894.799999999999
2485,8042.600000000001
2486,7454.5999999999985
2487,7648.000000000001
2488,7453.4000000000015
2489,8655.599999999999
2490,7427.999999999999
2491,7768.199999999999
2492,6777.199999999999
2493,7635.799999999999
2494,6892.2
2495,8168.999999999996
2496,7450.399999999997
2497,8016.0
2498,8496.6
2499,7694.4
2500,7079.199999999997
2501,8233.800000000003
2502,7273.400000000001
2503,7535.999999999998
2504,7399.600000000002
2505,7759.8
2506,7983.199999999999
2507,7537.2
2508,7150.799999999997
2509,7999.0
2510,8186.000000000001
2511,6938.800000000002
2512,7913.000000000003
2513,8118.599999999999
2514,7320.399999999999
2515,8116.800000000001
2516,8033.8
2517,7743.200000000001
2518,6829.799999999998
2519,8451.6
2520,7897.399999999998
2521,7593.800000000001
2522,6974.999999999998
2523,8214.599999999999
2524,7898.399999999996
2525,7293.4000000000015
2526,6984.8
2527,8289.8
2528,6846.4000000000015
2529,7011.0
2530,6191.200000000003
2531,6853.600000000001
2532,5512.600000000001
2533,7662.4000000000015
2534,6573.4
2535,6389.400000000001
2536,7466.0
2537,5561.2
2538,6828.8
2539,7478.800000000002
2540,7933.600000000001
2541,7120.800000000001
2542,7643.5999999999985
2543,7801.000000000001
2544,8818.400000000001
2545,8830.800000000003
2546,7596.4000000000015
2547,7819.0
2548,8181.200000000002
2549,8842.000000000004
2550,7608.799999999999
2551,6899.599999999999
2552,7852.200000000001
2553,7585.399999999997
2554,7844.999999999998
2555,7890.199999999999
2556,8279.200000000003
2557,7616.999999999999
2558,8688.6
2559,8185.800000000001
2560,7726.600000000003
2561,7034.599999999999
2562,6228.000000000002
2563,7854.4000000000015
2564,8424.8
2565,8683.2
2566,8070.999999999999
2567,7034.2
2568,7504.799999999999
2569,7569.8
2570,7505.799999999999
2571,7966.5999999999985
2572,7804.400000000001
2573,6985.5999999999985
2574,7757.8
2575,8385.000000000002
2576,7190.199999999998
2577,8150.5999999999985
2578,6476.800000000002
2579,8320.800000000003
2580,8537.000000000002
2581,7913.800000000001
2582,7589.4
2583,7195.199999999997
2584,8481.800000000001
2585,6226.5999999999985
2586,8411.199999999999
2587,7604.799999999999
2588,9230.000000000002
2589,8094.6
2590,7850.0
2591,8080.599999999999
2592,7845.399999999997
2593,7703.200000000002
2594,7533.200000000002
2595,8201.6
2596,6823.4
2597,7238.400000000001
2598,8464.400000000001
2599,7880.200000000001
2600,6743.000000000001
2601,8192.400000000005
2602,8085.600000000001
2603,8270.4
2604,7215.4000000000015
2605,8837.199999999999
2606,8702.199999999999
2607,7746.200000000002
2608,7950.800000000001
2609,7385.800000000002
2610,7774.799999999998
2611,8619.6
2612,6935.800000000002
2613,7212.999999999999
2614,6964.6
2615,7577.799999999999
2616,7428.999999999999
2617,7327.000000000002
2618,7436.999999999999
2619,7002.4000000000015
2620,6676.200000000002
2621,7478.000000000001
2622,7350.600000000002
2623,7266.4
2624,6073.200000000002
2625,8535.8
2626,8073.199999999999
2627,6737.4000000000015
2628,8542.8
2629,8775.4
2630,5959.200000000001
2631,6983.2
2632,7549.8
2633,7197.600000000001
2634,7864.399999999999
2635,7787.800000000002
2636,8375.199999999999
2637,7092.6
2638,6810.399999999998
2639,7151.600000000001
2640,8284.4
2641,7400.399999999999
2642,8191.999999999997
2643,7519.8
2644,7699.6
2645,8397.4
2646,6737.600000000001
2647,7869.599999999999
2648,8227.6
2649,7134.6
2650,8422.4
2651,7273.200000000002
2652,8702.4
2653,7002.600000000005
2654,8900.4
2655,7019.800000000003
2656,8528.8
2657,8475.4
2658,7974.2
2659,8520.400000000001
2660,7949.600000000001
2661,6889.999999999999
2662,7352.600000000001
2663,6212.2
2664,8141.8
2665,6883.6
2666,7643.400000000001
2667,6879.799999999998
2668,6659.000000000005
2669,7773.400000000001
2670,8142.5999999999985
2671,8099.199999999998
2672,7556.6
2673,6970.399999999998
2674,8160.600000000001
2675,6255.8
2676,6090.000000000003
2677,7574.400000000001
2678,6188.000000000003
2679,8165.000000000001
2680,8334.800000000001
2681,8057.599999999997
2682,6262.199999999998
2683,7380.4
2684,6566.400000000001
2685,7471.000000000001
2686,7362.399999999999
2687,8018.800000000002
2688,7424.8
2689,6692.799999999998
2690,6336.2
2691,5891.400000000001
2692,7551.999999999999
2693,6715.000000000002
2694,5797.2
2695,6919.399999999998
2696,7449.399999999998
2697,7877.400000000001
2698,7760.2000000000035
2699,7095.600000000002
2700,7948.599999999999
2701,7280.400000000001
2702,9162.8
2703,8292.600000000002
2704,7520.000000000001
2705,6702.599999999999
2706,6765.0
2707,7983.000000000002
2708,7653.199999999999
2709,7128.0
2710,7649.0
2711,5297.399999999999
2712,6376.599999999999
2713,6270.599999999999
2714,8119.000000000001
2715,6637.999999999998
2716,6504.4000000000015
2717,2792.0000000000005
2718,7864.400000000001
2719,8010.399999999998
2720,7847.999999999998
2721,8107.999999999998
2722,7794.399999999998
2723,8492.6
2724,6232.599999999998
2725,7362.000000000001
2726,7627.6
2727,7902.4
2728,7924.199999999999
2729,7911.5999999999985
2730,8215.4
2731,8409.399999999998
2732,8388.000000000002
2733,8104.000000000002
2734,8291.599999999999
2735,7789.800000000002
2736,8066.200000000001
2737,8998.4
2738,7986.2
2739,7914.000000000001
2740,7939.400000000002
2741,7335.599999999999
2742,7585.199999999999
2743,7748.800000000002
2744,8061.599999999999
2745,8163.4
2746,7847.800000000001
2747,7668.199999999999
2748,6158.399999999999
2749,7291.8
2750,8098.6
2751,7277.599999999998
2752,7891.999999999999
2753,8886.6
2754,7839.199999999999
2755,8102.0
2756,8352.2
2757,7827.800000000001
2758,7870.199999999999
2759,7574.4000000000015
2760,6652.799999999997
2761,7654.4
2762,6694.4000000000015
2763,8030.199999999997
2764,7172.200000000002
2765,7414.800000000001
2766,7762.599999999997
2767,7896.399999999996
2768,7379.2
2769,8061.8
2770,6835.0
2771,6581.999999999999
2772,5320.599999999999
2773,6654.199999999999
2774,5923.000000000002
2775,6849.400000000003
2776,5520.599999999999
2777,8026.200000000004
2778,8222.6
2779,6606.600000000003
2780,7441.999999999998
2781,7275.400000000001
2782,8027.199999999999
2783,7356.999999999998
2784,7644.0
2785,8871.200000000003
2786,8445.199999999999
2787,7917.199999999998
2788,7867.799999999998
2789,8321.2
2790,7469.8
2791,7375.599999999999
2792,8041.200000000002
2793,7790.400000000001
2794,7675.399999999998
2795,7433.999999999996
2796,7719.200000000001
2797,7252.600000000001
2798,7421.800000000002
2799,8876.4
2800,7027.999999999998
2801,7277.199999999999
2802,7465.000000000001
2803,8462.199999999997
2804,7205.0
2805,7967.400000000002
2806,7908.000000000002
2807,7694.200000000002
2808,8223.6
2809,8066.399999999999
2810,8130.199999999998
2811,7976.599999999999
2812,7365.800000000001
2813,8053.800000000001
2814,9131.4
2815,7491.200000000002
2816,7351.600000000001
2817,8726.799999999997
